date,days,rain,sun_hours,temp_max,temp_mean,temp_min,vapor_max,vapor_mean,vapor_min,wind_mean,rain_status
22/10/2020,1026,8.3,6.7,30.9,27.2,24.6,12.4,29.3,28.2,0.8,Mưa vừa
23/10/2020,1027,0.0,8.8,32.5,28.4,25.8,20.7,28.9,25.7,0.5,Không mưa
24/10/2020,1028,0.2,6.2,31.0,27.9,25.8,17.0,27.7,25.4,0.3,Mưa không đáng kể
25/10/2020,1029,0.1,7.3,31.3,28.0,25.7,19.6,26.9,24.8,0.3,Mưa không đáng kể
26/10/2020,1030,15.9,5.2,31.8,27.6,24.7,18.4,28.8,27.3,0.5,Mưa vừa
27/10/2020,1031,0.4,9.2,31.2,27.4,24.3,16.9,27.4,25.1,0.5,Mưa
28/10/2020,1032,0.3,7.5,30.5,27.5,25.3,12.7,28.0,27.1,0.3,Mưa không đáng kể
29/10/2020,1033,0.1,0.0,30.0,27.7,26.2,11.2,28.9,25.3,1.0,Mưa không đáng kể
30/10/2020,1034,0.7,5.4,31.4,26.7,24.7,12.9,29.5,28.1,1.0,Mưa
31/10/2020,1035,0.3,8.0,32.6,27.7,24.3,18.2,28.7,26.8,0.5,Mưa không đáng kể
1/11/2020,1036,29.5,8.7,32.6,28.3,23.7,17.8,29.9,28.9,0.5,Mưa to
2/11/2020,1037,24.1,5.4,31.4,27.7,24.5,12.6,29.6,28.2,0.8,Mưa vừa
3/11/2020,1038,0.2,8.9,32.7,28.2,25.0,17.8,28.1,27.6,1.0,Mưa không đáng kể
4/11/2020,1039,0.1,9.4,33.2,28.1,24.6,23.7,26.2,24.6,0.8,Mưa không đáng kể
5/11/2020,1040,0.3,9.2,31.6,28.0,24.5,17.5,26.5,26.1,0.5,Mưa không đáng kể
6/11/2020,1041,0.1,9.1,33.0,28.4,25.2,21.1,27.6,24.8,0.3,Mưa không đáng kể
7/11/2020,1042,0.0,2.9,30.6,28.2,26.0,13.2,29.4,28.2,0.3,Không mưa
8/11/2020,1043,26.2,8.8,32.6,28.1,24.5,17.8,28.3,27.7,0.5,Mưa to
9/11/2020,1044,0.6,5.3,31.4,27.7,25.0,20.1,26.6,23.3,0.5,Mưa
10/11/2020,1045,0.2,6.0,31.0,27.7,24.5,20.9,25.1,23.5,1.3,Mưa không đáng kể
11/11/2020,1046,0.1,5.8,30.0,27.2,25.0,16.2,24.7,23.5,2.0,Mưa không đáng kể
12/11/2020,1047,0.1,0.0,27.2,24.6,22.5,11.0,24.5,23.0,1.5,Mưa không đáng kể
13/11/2020,1048,0.3,8.1,32.2,27.1,23.8,17.8,27.1,26.8,1.5,Mưa không đáng kể
14/11/2020,1049,12.1,9.3,31.5,27.2,24.7,21.7,24.8,22.0,1.5,Mưa vừa
15/11/2020,1050,0.3,9.2,31.3,26.9,24.5,18.1,25.4,23.8,1.0,Mưa không đáng kể
16/11/2020,1051,0.1,8.7,31.5,27.3,23.8,20.9,23.9,22.6,1.8,Mưa không đáng kể
17/11/2020,1052,0.0,9.4,32.9,28.4,25.5,21.6,26.9,25.9,0.5,Không mưa
18/11/2020,1053,0.1,9.3,33.0,28.5,25.8,17.4,28.7,27.7,0.3,Mưa không đáng kể
19/11/2020,1054,0.1,8.5,33.5,29.0,25.5,24.4,28.0,25.3,0.3,Mưa không đáng kể
20/11/2020,1055,0.1,6.1,33.6,29.0,26.3,26.4,29.1,24.4,0.5,Mưa không đáng kể
21/11/2020,1056,1.0,7.1,33.3,28.1,25.5,21.2,29.2,27.7,1.0,Mưa
22/11/2020,1057,1.9,8.2,33.6,28.5,25.5,23.9,29.5,25.8,0.8,Mưa
23/11/2020,1058,0.3,8.5,33.3,28.0,24.8,20.6,27.3,26.4,0.3,Mưa không đáng kể
24/11/2020,1059,0.2,9.3,32.5,28.4,25.5,21.5,26.2,24.0,0.8,Mưa không đáng kể
25/11/2020,1060,0.6,9.4,32.5,28.1,24.8,24.4,24.3,21.3,0.5,Mưa
26/11/2020,1061,6.2,6.7,33.0,28.3,25.4,24.4,24.7,21.3,0.5,Mưa nhỏ
27/11/2020,1062,0.1,4.2,31.0,27.8,25.0,19.8,24.5,23.3,0.8,Mưa không đáng kể
28/11/2020,1063,0.3,6.6,32.5,28.1,24.5,26.1,24.0,20.9,0.8,Mưa không đáng kể
29/11/2020,1064,1.5,7.9,32.0,27.5,23.4,22.2,24.1,22.4,1.3,Mưa
30/11/2020,1065,0.0,1.5,30.0,27.0,25.0,14.3,24.8,24.2,1.8,Không mưa
1/12/2020,1066,0.2,4.2,31.0,26.8,24.5,16.7,25.0,24.0,2.0,Mưa không đáng kể
2/12/2020,1067,2.3,4.1,29.0,26.0,24.0,15.0,25.3,22.8,1.8,Mưa
3/12/2020,1068,27.3,4.3,31.0,26.4,22.5,18.0,24.5,22.1,0.5,Mưa to
4/12/2020,1069,14.5,9.4,31.5,26.1,21.6,27.6,19.5,15.8,0.8,Mưa vừa
5/12/2020,1070,0.0,9.3,30.2,25.0,20.5,25.8,17.9,14.9,0.5,Không mưa
6/12/2020,1071,0.2,9.3,29.2,25.1,21.5,18.8,20.0,19.4,1.0,Mưa không đáng kể
7/12/2020,1072,0.1,9.3,30.5,25.5,21.5,21.6,21.2,19.4,1.0,Mưa không đáng kể
8/12/2020,1073,0.1,5.4,30.8,26.2,22.5,21.1,22.5,21.4,1.0,Mưa không đáng kể
9/12/2020,1074,0.1,9.1,31.8,27.2,23.8,24.6,21.9,20.3,1.8,Mưa không đáng kể
10/12/2020,1075,0.0,9.1,31.5,27.0,23.8,21.4,23.5,22.0,1.0,Không mưa
11/12/2020,1076,0.1,7.2,31.5,27.3,24.0,18.8,24.6,23.5,1.3,Mưa không đáng kể
12/12/2020,1077,4.1,3.8,30.5,26.6,23.5,14.2,26.4,26.0,0.5,Mưa nhỏ
13/12/2020,1078,4.1,5.3,32.0,27.6,25.7,20.1,27.4,25.9,0.3,Mưa nhỏ
14/12/2020,1079,0.1,6.0,31.5,27.4,24.4,18.4,27.7,25.3,0.3,Mưa không đáng kể
15/12/2020,1080,0.3,8.3,33.0,28.4,25.2,21.6,27.4,25.9,0.5,Mưa không đáng kể
16/12/2020,1081,0.6,6.1,32.6,28.3,25.4,21.4,28.1,27.3,0.8,Mưa
17/12/2020,1082,0.0,9.0,32.8,28.1,24.7,22.5,25.5,23.5,1.0,Không mưa
18/12/2020,1083,2.8,7.6,32.0,27.2,24.0,21.3,24.6,23.4,1.5,Mưa
19/12/2020,1084,0.2,8.4,31.6,27.6,24.1,19.9,24.0,22.5,0.8,Mưa không đáng kể
20/12/2020,1085,0.1,6.0,31.0,27.1,24.0,21.2,22.3,21.6,1.3,Mưa không đáng kể
21/12/2020,1086,0.1,4.7,28.6,25.6,23.6,17.4,19.9,19.4,2.3,Mưa không đáng kể
22/12/2020,1087,0.0,9.1,27.5,23.6,21.0,16.2,19.2,18.2,2.5,Không mưa
23/12/2020,1088,0.2,4.4,28.0,23.3,21.0,14.6,18.7,17.8,2.0,Mưa không đáng kể
24/12/2020,1089,0.3,0.2,27.0,24.1,22.0,12.8,20.3,18.0,1.8,Mưa không đáng kể
25/12/2020,1090,1.5,1.0,29.3,25.7,23.3,11.7,26.6,24.6,1.0,Mưa
26/12/2020,1091,0.2,7.8,32.0,27.5,24.0,22.9,25.9,23.0,0.5,Mưa không đáng kể
27/12/2020,1092,6.1,5.2,31.5,27.2,24.0,17.8,26.5,24.8,0.3,Mưa nhỏ
28/12/2020,1093,0.1,8.8,32.5,27.6,24.0,22.0,25.3,23.4,0.3,Mưa không đáng kể
29/12/2020,1094,0.2,7.2,31.6,27.5,24.5,19.6,25.9,22.9,0.3,Mưa không đáng kể
30/12/2020,1095,0.3,7.9,32.6,27.8,24.4,25.4,24.1,21.6,0.3,Mưa không đáng kể
31/12/2020,1096,0.1,6.2,32.5,28.3,25.0,29.8,25.8,18.5,1.3,Mưa không đáng kể
1/1/2021,1097,0.2,6.1,27.9,24.4,21.7,15.7,20.0,18.7,1.8,Mưa không đáng kể
2/1/2021,1098,0.2,4.0,25.8,23.3,20.6,12.6,19.8,18.4,2.5,Mưa không đáng kể
3/1/2021,1099,0.1,4.4,28.7,24.5,21.4,11.0,24.1,22.8,1.3,Mưa không đáng kể
4/1/2021,1100,0.2,9.2,31.5,26.3,22.2,15.6,25.3,24.0,1.0,Mưa không đáng kể
5/1/2021,1101,0.3,0.9,30.5,26.8,24.0,11.7,28.3,27.2,1.0,Mưa không đáng kể
6/1/2021,1102,0.3,8.4,31.5,27.0,23.1,15.8,27.0,25.4,0.5,Mưa không đáng kể
7/1/2021,1103,0.1,7.7,31.5,27.6,24.8,14.7,28.1,25.9,0.3,Mưa không đáng kể
8/1/2021,1104,0.0,8.1,30.5,26.5,22.5,13.2,26.7,24.4,0.5,Không mưa
9/1/2021,1105,0.1,9.3,30.4,26.0,22.3,15.6,23.7,23.4,0.8,Mưa không đáng kể
10/1/2021,1106,0.0,9.5,28.0,24.8,21.0,14.5,22.7,22.0,0.8,Không mưa
11/1/2021,1107,0.1,9.4,30.0,25.0,21.0,14.3,23.0,21.8,0.8,Mưa không đáng kể
12/1/2021,1108,0.1,8.6,27.5,23.3,21.0,13.8,19.0,18.0,2.8,Mưa không đáng kể
13/01/2021,1109,0.0,9.4,26.5,21.9,17.5,13.3,18.3,17.3,1.3,Không mưa
14/01/2021,1110,0.2,8.9,28.5,23.4,19.0,17.7,20.5,18.6,0.5,Mưa không đáng kể
15/01/2021,1111,0.2,8.7,30.0,24.2,19.5,18.0,22.5,20.7,0.0,Mưa không đáng kể
16/01/2021,1112,0.1,7.5,29.5,24.6,20.6,13.3,23.9,22.4,0.3,Mưa không đáng kể
17/01/2021,1113,0.1,8.0,30.5,25.5,21.3,17.2,24.7,22.5,1.0,Mưa không đáng kể
18/01/2021,1114,0.1,9.3,30.5,25.0,20.4,22.1,21.3,18.8,1.3,Mưa không đáng kể
19/01/2021,1115,0.0,6.4,28.0,22.7,19.0,13.3,19.1,18.2,1.3,Không mưa
20/01/2021,1116,0.3,6.0,29.0,24.0,19.9,11.2,23.3,20.5,0.8,Mưa không đáng kể
21/01/2021,1117,0.3,6.8,30.8,25.0,20.7,17.5,23.8,22.8,0.5,Mưa không đáng kể
22/01/2021,1118,0.2,5.8,31.4,26.3,22.9,19.3,26.4,22.2,0.8,Mưa không đáng kể
23/01/2021,1119,0.2,4.2,31.0,26.5,23.5,11.6,29.0,28.0,0.8,Mưa không đáng kể
24/01/2021,1120,0.3,4.4,30.7,26.9,23.6,16.5,27.4,27.1,0.8,Mưa không đáng kể
25/01/2021,1121,0.1,5.9,30.5,26.2,22.7,13.5,26.9,26.4,1.0,Mưa không đáng kể
26/01/2021,1122,0.2,8.3,31.5,26.8,22.6,17.0,26.1,25.5,0.3,Mưa không đáng kể
27/01/2021,1123,0.1,9.1,31.4,27.1,23.5,17.6,26.1,25.3,0.3,Mưa không đáng kể
28/01/2021,1124,0.3,8.9,31.5,27.0,23.1,16.5,26.3,25.0,0.5,Mưa không đáng kể
29/01/2021,1125,5.0,9.0,31.2,26.2,22.5,19.3,23.8,20.7,0.5,Mưa nhỏ
30/01/2021,1126,0.2,8.7,30.0,25.2,22.0,20.5,22.0,17.5,0.5,Mưa không đáng kể
31/01/2021,1127,0.0,7.1,30.7,25.8,22.2,17.3,24.1,23.5,0.3,Không mưa
1/2/2021,1128,0.2,8.9,30.0,25.8,22.5,15.8,26.0,23.1,0.5,Mưa không đáng kể
2/2/2021,1129,0.3,7.4,30.5,25.7,22.3,13.4,25.6,24.7,0.8,Mưa không đáng kể
3/2/2021,1130,0.2,9.3,31.3,25.7,22.1,21.2,23.7,20.2,0.3,Mưa không đáng kể
4/2/2021,1131,0.1,8.4,31.0,25.8,22.4,16.9,25.1,22.3,0.8,Mưa không đáng kể
5/2/2021,1132,0.2,6.4,31.3,26.9,22.5,15.4,25.8,22.8,0.5,Mưa không đáng kể
6/2/2021,1133,0.2,8.4,31.5,27.0,22.8,17.0,27.4,25.6,0.5,Mưa không đáng kể
7/2/2021,1134,0.1,7.3,31.0,26.9,24.0,18.0,27.9,25.2,0.5,Mưa không đáng kể
8/2/2021,1135,0.1,7.5,31.2,26.9,23.5,14.0,27.9,26.7,1.0,Mưa không đáng kể
9/2/2021,1136,0.3,8.3,32.2,27.4,24.3,18.0,26.6,25.2,0.5,Mưa không đáng kể
10/2/2021,1137,0.2,6.0,31.8,27.6,24.3,16.9,28.1,27.3,0.3,Mưa không đáng kể
11/2/2021,1138,14.5,0.0,29.0,25.1,22.7,5.8,28.2,26.6,0.8,Mưa vừa
12/2/2021,1139,0.0,7.3,31.0,26.4,23.5,15.9,26.2,23.9,0.8,Không mưa
13/02/2021,1140,0.2,7.0,29.5,25.3,21.5,15.0,25.4,23.7,0.5,Mưa không đáng kể
14/02/2021,1141,0.2,7.9,29.4,24.8,20.8,15.7,23.9,22.8,0.8,Mưa không đáng kể
15/02/2021,1142,0.3,6.9,29.5,24.3,20.6,13.0,24.3,23.7,0.3,Mưa không đáng kể
16/02/2021,1143,0.2,7.7,29.5,24.5,20.3,15.6,24.1,22.6,0.5,Mưa không đáng kể
17/02/2021,1144,0.2,8.6,30.6,25.2,20.4,19.6,23.3,22.1,0.5,Mưa không đáng kể
18/02/2021,1145,0.1,9.3,30.0,24.9,21.0,22.9,21.3,17.2,0.5,Mưa không đáng kể
19/02/2021,1146,0.1,9.4,31.5,25.6,20.8,19.4,22.5,19.3,1.0,Mưa không đáng kể
20/02/2021,1147,0.2,9.5,30.4,25.2,21.8,18.4,23.2,19.4,0.8,Mưa không đáng kể
21/02/2021,1148,0.1,9.3,30.3,25.0,20.6,15.8,23.7,23.1,0.5,Mưa không đáng kể
22/02/2021,1149,0.3,9.6,31.0,24.9,20.8,15.5,25.2,24.3,0.3,Mưa không đáng kể
23/02/2021,1150,0.1,8.0,30.8,25.3,22.0,16.9,24.6,22.3,0.5,Mưa không đáng kể
24/02/2021,1151,0.3,7.9,31.0,25.5,21.8,16.9,25.4,24.3,0.8,Mưa không đáng kể
25/02/2021,1152,0.2,9.0,31.5,26.0,21.4,15.4,27.6,25.3,1.3,Mưa không đáng kể
26/02/2021,1153,0.1,8.9,33.0,27.2,22.5,17.2,29.7,28.6,0.5,Mưa không đáng kể
27/02/2021,1154,0.1,8.2,33.6,27.6,23.6,20.6,28.5,26.2,1.0,Mưa không đáng kể
28/02/2021,1155,0.1,9.4,34.0,27.7,23.5,21.6,27.3,25.9,1.0,Mưa không đáng kể
1/3/2021,1156,0.1,9.5,32.6,27.6,23.9,20.9,27.6,25.3,0.3,Mưa không đáng kể
2/3/2021,1157,0.2,9.1,32.5,27.7,24.3,18.0,28.6,26.4,0.8,Mưa không đáng kể
3/3/2021,1158,0.3,8.0,34.0,27.4,24.0,19.8,26.7,25.2,1.3,Mưa không đáng kể
4/3/2021,1159,0.1,9.6,32.6,27.4,24.0,20.4,26.1,25.0,0.5,Mưa không đáng kể
5/3/2021,1160,0.1,9.7,33.5,26.5,21.5,23.5,25.1,24.1,0.8,Mưa không đáng kể
6/3/2021,1161,0.3,9.7,33.5,27.0,22.0,24.1,24.3,22.9,0.3,Mưa không đáng kể
7/3/2021,1162,0.2,8.5,32.0,26.9,23.0,19.1,26.4,24.3,1.0,Mưa không đáng kể
8/3/2021,1163,0.1,9.4,33.4,27.4,23.2,22.5,25.8,25.3,1.0,Mưa không đáng kể
9/3/2021,1164,0.2,9.4,33.5,28.1,23.5,22.8,26.4,25.2,0.5,Mưa không đáng kể
10/3/2021,1165,0.3,9.3,34.4,28.4,23.5,23.7,26.2,25.5,0.8,Mưa không đáng kể
11/3/2021,1166,0.3,8.6,34.0,28.3,24.2,23.9,27.1,25.8,1.0,Mưa không đáng kể
12/3/2021,1167,0.1,9.4,33.0,28.0,24.0,21.0,26.2,24.7,0.5,Mưa không đáng kể
13/03/2021,1168,0.2,9.4,33.5,27.7,23.8,22.8,26.2,24.2,0.8,Mưa không đáng kể
14/03/2021,1169,0.2,9.4,32.7,27.6,23.5,20.3,26.4,25.4,0.8,Mưa không đáng kể
15/03/2021,1170,0.2,9.4,33.0,27.3,23.0,19.8,26.6,25.3,0.8,Mưa không đáng kể
16/03/2021,1171,0.2,9.4,32.5,27.4,24.0,20.7,27.5,23.8,0.5,Mưa không đáng kể
17/03/2021,1172,0.1,9.3,32.8,27.3,23.2,24.3,25.6,23.3,0.8,Mưa không đáng kể
18/03/2021,1173,0.3,8.6,33.0,27.2,22.5,19.1,26.7,25.3,0.5,Mưa không đáng kể
19/03/2021,1174,0.3,7.9,33.5,27.8,23.7,22.3,27.9,25.8,0.5,Mưa không đáng kể
20/03/2021,1175,0.1,6.7,34.1,29.0,25.1,22.3,29.3,27.5,0.8,Mưa không đáng kể
21/03/2021,1176,0.2,8.8,35.0,29.7,25.4,25.6,29.0,25.9,0.8,Mưa không đáng kể
22/03/2021,1177,0.3,8.7,35.0,29.6,26.0,27.2,27.0,23.6,0.5,Mưa không đáng kể
23/03/2021,1178,0.2,8.4,35.2,29.5,24.7,30.0,25.5,22.6,0.8,Mưa không đáng kể
24/03/2021,1179,0.1,8.5,35.0,29.5,25.5,27.2,26.7,24.3,1.0,Mưa không đáng kể
25/03/2021,1180,0.7,5.7,34.5,29.1,26.0,26.3,28.7,24.9,1.0,Mưa
26/03/2021,1181,0.1,7.5,33.0,28.6,24.6,19.3,29.1,26.9,0.8,Mưa không đáng kể
27/03/2021,1182,0.2,8.7,35.6,29.2,24.5,21.3,31.4,29.7,0.5,Mưa không đáng kể
28/03/2021,1183,0.1,9.4,35.4,29.1,25.0,20.8,30.9,29.8,1.0,Mưa không đáng kể
29/03/2021,1184,0.1,9.1,35.3,29.2,25.5,21.9,32.0,29.5,1.3,Mưa không đáng kể
30/03/2021,1185,0.0,9.4,35.6,29.3,25.5,28.9,29.8,24.3,0.8,Không mưa
31/03/2021,1186,0.1,9.4,36.5,29.4,25.0,33.6,28.1,24.2,1.3,Mưa không đáng kể
1/4/2021,1187,0.3,9.4,36.2,29.3,25.0,30.3,29.2,25.3,1.0,Mưa không đáng kể
2/4/2021,1188,0.1,9.4,36.5,30.3,26.0,33.4,30.1,26.0,0.8,Mưa không đáng kể
3/4/2021,1189,10.4,7.6,33.5,29.1,23.5,19.4,28.6,26.1,1.3,Mưa vừa
4/4/2021,1190,0.2,9.2,36.0,29.3,26.0,28.7,29.3,24.8,0.5,Mưa không đáng kể
5/4/2021,1191,0.1,4.6,33.0,28.8,26.0,18.3,29.1,24.2,0.5,Mưa không đáng kể
6/4/2021,1192,0.2,9.5,34.5,29.0,24.5,28.7,26.0,23.3,1.0,Mưa không đáng kể
7/4/2021,1193,0.2,9.7,36.0,29.1,25.0,32.5,26.9,21.9,0.8,Mưa không đáng kể
8/4/2021,1194,0.1,9.3,35.0,29.7,25.8,28.0,27.2,23.5,0.5,Mưa không đáng kể
9/4/2021,1195,13.0,6.2,34.0,28.3,25.4,27.2,28.4,23.6,0.5,Mưa vừa
10/4/2021,1196,0.1,9.0,35.0,28.6,25.0,25.2,27.2,25.1,0.5,Mưa không đáng kể
11/4/2021,1197,0.0,10.0,35.2,29.9,26.5,29.0,26.9,23.9,1.0,Không mưa
12/4/2021,1198,0.2,10.1,35.5,29.8,25.1,27.0,27.5,25.5,0.5,Mưa không đáng kể
13/04/2021,1199,0.0,10.4,35.0,30.0,26.0,27.8,28.5,24.6,1.0,Không mưa
14/04/2021,1200,0.0,7.8,34.5,29.3,26.3,25.9,29.4,26.7,0.8,Không mưa
15/04/2021,1201,0.2,7.9,35.6,29.8,26.0,28.8,28.8,25.6,0.5,Mưa không đáng kể
16/04/2021,1202,0.2,1.7,33.5,28.7,26.0,19.7,30.3,28.9,0.5,Mưa không đáng kể
17/04/2021,1203,0.0,7.4,35.0,28.2,24.8,26.3,27.5,24.3,1.0,Không mưa
18/04/2021,1204,2.1,4.3,33.2,27.3,24.0,20.6,28.4,28.1,0.3,Mưa
19/04/2021,1205,1.5,6.5,33.0,27.1,24.5,12.6,28.9,27.6,1.3,Mưa
20/04/2021,1206,0.1,8.2,34.3,28.6,25.2,17.1,28.9,27.9,0.5,Mưa không đáng kể
21/04/2021,1207,0.0,5.4,33.5,29.1,25.4,22.1,30.1,28.2,0.8,Không mưa
22/04/2021,1208,0.2,4.4,35.2,29.2,26.5,25.8,29.7,25.6,0.5,Mưa không đáng kể
23/04/2021,1209,4.6,3.8,32.2,27.7,25.0,15.9,29.3,27.1,1.0,Mưa nhỏ
24/04/2021,1210,2.0,7.1,34.5,28.5,25.0,25.5,28.7,26.6,0.8,Mưa
25/04/2021,1211,0.1,5.0,33.0,27.5,25.0,12.3,29.8,28.4,0.8,Mưa không đáng kể
26/04/2021,1212,0.1,8.8,34.4,29.3,25.6,26.7,29.6,26.5,0.8,Mưa không đáng kể
27/04/2021,1213,3.4,3.5,32.5,27.9,26.4,13.6,30.2,26.9,0.8,Mưa nhỏ
28/04/2021,1214,0.1,7.3,33.4,28.4,25.3,23.8,29.3,26.5,1.0,Mưa không đáng kể
29/04/2021,1215,0.2,7.1,33.2,28.5,25.5,20.3,29.4,28.4,0.5,Mưa không đáng kể
30/04/2021,1216,0.2,9.4,35.0,29.7,26.0,27.2,29.2,25.9,0.5,Mưa không đáng kể
1/5/2021,1217,0.3,5.2,33.5,29.5,26.8,22.4,30.1,27.9,0.8,Mưa không đáng kể
2/5/2021,1218,0.2,9.8,35.5,30.6,26.5,27.2,29.9,27.5,0.5,Mưa không đáng kể
3/5/2021,1219,0.0,9.7,35.2,31.1,26.5,27.8,29.9,27.8,0.5,Không mưa
4/5/2021,1220,0.1,10.1,35.7,30.8,26.5,29.3,28.6,25.1,0.8,Mưa không đáng kể
5/5/2021,1221,7.8,9.8,36.5,30.6,27.4,30.7,30.8,26.8,1.0,Mưa nhỏ
6/5/2021,1222,25.2,5.6,34.0,28.5,23.8,26.3,29.3,24.9,0.3,Mưa to
7/5/2021,1223,0.1,0.4,31.2,27.7,24.5,14.8,28.6,27.6,0.3,Mưa không đáng kể
8/5/2021,1224,0.2,5.7,33.8,29.9,26.7,22.7,31.0,28.5,0.8,Mưa không đáng kể
9/5/2021,1225,0.2,10.2,35.0,30.2,26.5,28.3,28.2,25.2,0.8,Mưa không đáng kể
10/5/2021,1226,0.2,9.8,34.5,30.3,26.5,24.4,29.6,26.8,1.0,Mưa không đáng kể
11/5/2021,1227,0.0,8.4,34.5,30.3,27.0,23.3,30.0,27.0,1.0,Không mưa
12/5/2021,1228,0.0,8.5,35.7,30.8,27.2,28.6,30.6,27.7,0.8,Không mưa
13/05/2021,1229,0.2,7.3,35.3,30.4,28.0,25.9,31.5,28.2,0.8,Mưa không đáng kể
14/05/2021,1230,0.1,8.9,34.7,30.0,27.3,22.3,31.9,29.5,0.5,Mưa không đáng kể
15/05/2021,1231,15.3,4.6,34.0,29.6,27.3,23.2,32.4,28.8,0.3,Mưa vừa
16/05/2021,1232,0.2,9.6,34.5,29.4,26.3,24.0,30.8,28.6,0.8,Mưa không đáng kể
17/05/2021,1233,0.2,5.3,34.4,29.3,27.8,18.9,31.9,29.8,0.8,Mưa không đáng kể
18/05/2021,1234,24.2,5.2,34.8,29.3,26.9,28.3,30.4,24.9,0.5,Mưa vừa
19/05/2021,1235,0.2,8.8,35.3,29.4,26.7,22.4,30.7,28.8,1.3,Mưa không đáng kể
20/05/2021,1236,9.4,10.2,34.4,29.9,26.5,24.5,30.9,28.1,0.5,Mưa vừa
21/05/2021,1237,0.0,8.0,35.0,30.6,27.7,27.3,29.5,26.8,0.8,Không mưa
22/05/2021,1238,0.6,4.1,32.8,28.9,26.9,15.8,29.4,28.4,1.0,Mưa
23/05/2021,1239,0.1,5.3,33.3,29.2,27.0,16.9,30.6,28.5,1.0,Mưa không đáng kể
24/05/2021,1240,47.0,0.0,29.3,26.5,23.5,6.7,29.6,26.9,1.0,Mưa to
25/05/2021,1241,12.3,0.9,30.0,27.2,24.0,14.2,28.6,27.4,1.0,Mưa vừa
26/05/2021,1242,0.0,3.2,32.0,27.3,24.3,14.9,28.3,26.6,1.0,Không mưa
27/05/2021,1243,1.3,1.4,31.0,26.9,26.0,5.8,30.2,29.0,0.8,Mưa
28/05/2021,1244,0.1,10.4,34.0,28.9,25.4,23.2,29.5,27.7,0.8,Mưa không đáng kể
29/05/2021,1245,15.0,9.9,33.4,29.0,26.4,14.7,31.3,30.8,0.5,Mưa vừa
30/05/2021,1246,0.0,10.0,35.0,30.4,27.0,27.0,31.6,27.1,0.5,Không mưa
31/05/2021,1247,0.2,9.9,35.3,30.2,27.5,27.8,30.6,27.8,0.8,Mưa không đáng kể
1/6/2021,1248,0.1,9.0,36.0,31.1,27.8,26.2,32.8,29.8,0.5,Mưa không đáng kể
2/6/2021,1249,0.1,8.8,35.0,31.0,28.6,24.4,33.3,29.7,0.5,Mưa không đáng kể
3/6/2021,1250,0.2,10.1,35.3,30.5,27.6,24.6,32.1,29.2,0.8,Mưa không đáng kể
4/6/2021,1251,0.1,10.2,35.7,30.9,28.0,27.6,32.3,29.2,0.5,Mưa không đáng kể
5/6/2021,1252,0.3,8.9,35.0,30.3,28.0,20.3,32.3,30.6,1.3,Mưa không đáng kể
6/6/2021,1253,0.0,6.1,34.0,29.7,27.8,17.9,32.5,31.2,1.0,Không mưa
7/6/2021,1254,0.4,7.0,32.2,28.5,26.0,18.8,29.6,27.6,1.5,Mưa
8/6/2021,1255,3.1,0.6,30.3,26.0,23.9,3.6,30.4,28.6,1.0,Mưa nhỏ
9/6/2021,1256,0.1,3.8,33.3,28.2,25.8,22.8,30.4,27.8,0.8,Mưa không đáng kể
10/6/2021,1257,0.3,1.3,30.0,27.3,26.0,13.2,29.1,26.7,1.3,Mưa không đáng kể
11/6/2021,1258,4.2,8.4,34.0,28.4,26.0,25.5,28.2,26.6,0.8,Mưa nhỏ
12/6/2021,1259,4.7,1.6,31.5,27.3,24.7,17.4,27.9,26.6,1.8,Mưa nhỏ
13/06/2021,1260,5.7,5.7,32.5,27.5,24.5,18.1,29.5,27.3,0.8,Mưa nhỏ
14/06/2021,1261,6.8,4.9,32.0,26.1,25.0,4.3,30.4,28.2,0.5,Mưa nhỏ
15/06/2021,1262,15.8,7.1,32.8,27.8,25.3,21.3,29.8,27.1,1.0,Mưa vừa
16/06/2021,1263,0.9,5.7,32.2,28.3,26.0,15.9,29.7,28.6,0.5,Mưa
17/06/2021,1264,3.4,6.0,33.4,28.0,24.8,22.4,29.2,26.8,0.5,Mưa nhỏ
18/06/2021,1265,0.1,10.3,33.5,28.3,24.8,22.7,29.2,26.7,0.5,Mưa không đáng kể
19/06/2021,1266,0.1,8.0,33.5,29.3,26.2,23.6,30.5,27.0,0.8,Mưa không đáng kể
20/06/2021,1267,2.2,9.3,35.0,29.4,26.8,27.2,29.9,25.9,1.0,Mưa
21/06/2021,1268,5.9,9.2,33.0,28.1,23.5,21.0,28.9,25.5,0.8,Mưa nhỏ
22/06/2021,1269,0.1,5.1,32.5,27.5,26.4,9.5,30.2,27.9,1.0,Mưa không đáng kể
23/06/2021,1270,5.3,5.3,33.0,27.6,25.0,12.7,29.9,29.4,0.8,Mưa nhỏ
24/06/2021,1271,0.1,9.4,33.0,28.5,25.8,20.2,29.1,27.3,0.5,Mưa không đáng kể
25/06/2021,1272,0.1,10.1,33.0,28.9,26.2,21.3,29.8,27.1,0.8,Mưa không đáng kể
26/06/2021,1273,0.1,9.9,33.7,29.1,26.0,21.0,30.7,29.3,0.5,Mưa không đáng kể
27/06/2021,1274,0.1,10.1,34.0,29.4,26.2,20.7,31.4,30.0,0.8,Mưa không đáng kể
28/06/2021,1275,0.0,9.9,35.0,29.8,26.4,26.6,30.7,28.1,0.5,Không mưa
